Contig,SCQ,WFS,PL,XHBW,SSG,XXZ,DK,LMW,ZGE,BC,FJC,TGDQ,LK,LJ,KL,HHKSD,HHK
SedimentvOTU215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9796677,78.0895304
SedimentvOTU216,0,0,0,0,0,0,0,0,0,0,0,0,51.81336129,33.39977909,62.22327319,66.39174265,126.026853
SedimentvOTU217,0,0,49.70600075,99.48833068,0,0,76.02384269,44.26358527,0,0,0,0,219.6809388,96.71215036,212.8102893,242.346205,376.3983288
SedimentvOTU218,0,0,0,0,0,0,0,0,0,0,0,0,99.9664383,90.84937442,126.4179864,145.2907945,168.0018092
SedimentvOTU219,0,0,0,0,0,0,0,0,0,0,0,0,89.69380885,0,45.39679817,46.30513559,106.836064
SedimentvOTU220,0,0,0,0,0,0,0,0,0,0,0,0,39.14108314,37.23655715,63.82421401,83.22041515,109.0137443
SedimentvOTU221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.28499663,51.5269058,76.68222963
SedimentvOTU222,0,0,0,0,0,0,0,0,0,0,0,0,97.8424034,45.86333891,62.08270482,107.7776114,128.4745686
SedimentvOTU223,0,0,0,0,0,0,0,0,0,0,0,0,73.58863575,58.77319955,54.77401287,73.97021544,98.83664505
SedimentvOTU224,0,0,0,0,0,0,0,0,0,0,0,0,128.062596,118.7784514,201.7901307,195.6932545,212.5472235
SedimentvOTU225,0,0,0,0,0,0,0,0,0,0,0,0,44.8146299,38.47837613,41.98298241,58.6670939,100.5656822
SedimentvOTU226,0,0,0,0,0,0,0,0,0,0,0,0,69.92232948,60.97058828,51.88968852,105.0878285,132.3051317
SedimentvOTU227,0,0,0,0,0,0,0,0,0,0,0,0,53.37623783,51.75373751,38.16425082,55.36334164,119.8363519
SedimentvOTU228,0,0,0,0,0,0,0,0,0,0,0,0,104.9078867,64.56293501,97.79172731,127.091805,253.1919758
SedimentvOTU229,0,0,0,0,0,0,0,0,0,0,0,0,91.36711402,69.65284001,78.24231139,79.21096812,134.2562976
SedimentvOTU230,0,0,0,0,0,0,0,0,0,0,0,0,33.44353064,0,0,36.01118678,89.72965119
SedimentvOTU231,0,0,0,0,0,0,0,0,0,0,0,0,88.81151772,52.73105956,85.22476995,119.5555306,155.6532153
SedimentvOTU232,0,0,0,0,0,0,0,0,0,0,0,0,65.98034776,34.60994647,57.9421675,75.92810251,120.5083454
SedimentvOTU233,0,0,0,0,0,0,0,0,0,0,0,0,50.39318884,51.625367,54.02473484,60.78201821,117.6984931
SedimentvOTU234,0,0,0,0,0,0,0,0,0,0,0,0,62.1826994,54.82659009,59.03537872,65.5191618,139.8505504
SedimentvOTU235,0,0,0,0,0,0,0,0,0,0,0,0,473.6896874,249.9929283,456.707377,605.5359991,902.5541811
SedimentvOTU236,0,0,0,0,0,0,0,0,0,0,0,0,147.4548098,78.83769483,136.8819536,167.3990511,260.201044
SedimentvOTU237,0,0,59.85976072,31.1423752,0,0,0,0,0,0,0,0,79.48947841,58.87596556,92.36869885,112.0089571,103.4313461
SedimentvOTU238,0,0,0,0,0,0,0,0,0,0,0,0,0,61.775759,93.18045111,120.5271421,136.283062
SedimentvOTU239,0,0,0,0,0,0,61.14266727,0,0,0,0,0,0,0,0,46.97060454,124.3761899
SedimentvOTU240,0,0,0,0,0,0,56.635311,42.38095943,0,0,0,0,42.95688528,0,48.90731295,48.62721142,107.4435758
SedimentvOTU241,111.8023621,121.5164166,535.2775174,104.669457,35.01654723,55.95820675,0,42.27951302,31.28209388,0,0,0,172.2653506,136.0489796,105.4939564,101.621993,96.89903472
SedimentvOTU242,0,0,0,62.92859793,0,57.73647934,92.28826173,72.84924619,0,60.19874222,63.41736785,191.2042508,0,42.87931672,57.91273059,38.94442159,78.72670376
SedimentvOTU243,0,0,0,0,0,0,0,0,0,0,0,0,109.0784162,68.93742037,107.1048513,115.1201987,133.5617067
SedimentvOTU244,0,0,0,0,0,0,0,0,0,0,0,0,48.55249374,0,54.84283716,56.77290986,92.75153218
SedimentvOTU245,0,0,0,0,0,0,0,0,0,0,0,0,72.28883203,43.83039531,64.76909848,110.6206268,145.1280064
SedimentvOTU246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.32127537
SedimentvOTU247,0,0,0,0,0,0,0,0,0,0,0,0,80.10150509,53.58026154,67.65948689,83.03459165,155.2947927
SedimentvOTU248,0,0,0,0,0,0,0,0,0,0,0,0,346.7859287,187.9337981,269.6265576,358.1729974,376.9737032
SedimentvOTU249,0,0,0,0,0,0,0,0,0,0,0,0,40.46389111,0,28.65174075,48.71383142,93.30900049
SedimentvOTU250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.08914414,114.8212721
SedimentvOTU251,0,0,0,0,0,0,0,0,0,0,0,0,31.90390312,0,30.6504382,58.69812663,100.7253837
SedimentvOTU252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.94763373,100.0363895
SedimentvOTU253,0,0,0,0,0,0,0,0,0,0,0,0,42.76636778,0,0,37.76483536,97.90890764
SedimentvOTU254,0,0,0,0,0,0,0,0,0,0,0,0,50.88094921,0,44.81296199,72.70085659,68.10286686
SedimentvOTU255,0,0,0,0,0,0,0,0,0,0,0,0,90.71400031,45.66809105,36.88288561,92.24774339,118.4354105
SedimentvOTU256,0,0,0,0,0,0,0,0,0,0,0,0,51.62621446,0,0,33.21181465,108.0187021
SedimentvOTU257,0,0,0,0,0,0,0,0,0,0,0,0,157.0028184,103.1003295,103.5123795,145.6014101,212.1724138
SedimentvOTU258,0,0,0,0,0,0,0,0,0,0,0,0,52.9137313,0,61.14197467,66.21506179,99.54184238
SedimentvOTU259,0,0,0,0,0,81.85833814,109.7405146,0,0,0,57.41078316,0,0,0,0,0,65.08357134
SedimentvOTU260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.95279225,77.11174947
SedimentvOTU261,0,0,0,0,0,0,0,0,0,0,0,0,52.35614914,34.24008901,62.73137749,71.93234512,81.49049918
SedimentvOTU262,0,0,0,0,0,0,0,0,0,0,0,0,184.9239854,106.9311083,149.0254464,219.8413289,240.7333437
SedimentvOTU263,0,0,0,0,0,0,0,0,0,0,0,0,37.7308153,0,54.47380785,72.10584632,104.0433696
SedimentvOTU264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.2351749
SedimentvOTU265,0,0,0,0,0,0,0,0,0,0,0,0,68.00748342,61.18885718,77.0321092,88.43933177,103.6175926
SedimentvOTU266,0,0,0,0,0,0,0,0,0,0,0,0,48.25025091,0,56.40721807,66.29852194,128.0487152
SedimentvOTU267,0,0,0,0,0,0,0,0,0,0,0,0,57.20688099,0,49.87267944,59.4131532,103.9332838
SedimentvOTU268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02090923,79.45572208
SedimentvOTU269,0,0,0,0,0,0,0,0,0,0,0,0,276.7500727,212.1907852,312.6353751,390.8278982,135.5400934
SedimentvOTU270,0,0,0,0,0,0,139.8199341,0,0,0,0,0,98.12615987,36.75773926,64.41523292,108.7899927,193.4447226
SedimentvOTU271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.46231201,105.8703899
SedimentvOTU272,0,0,0,0,0,0,0,0,0,0,0,0,0,43.87033317,107.8129825,0,146.7409001
SedimentvOTU273,0,0,0,0,0,0,0,0,0,0,0,0,255.1754969,182.3164976,264.7313643,358.9458794,123.8191556
SedimentvOTU274,0,0,0,0,0,0,60.43145893,31.068463,0,0,0,0,0,0,0,36.30271902,115.4476386
SedimentvOTU275,0,0,0,0,0,0,0,0,0,0,0,0,73.94825281,0,42.46378942,48.73453792,80.48479482
SedimentvOTU276,0,0,0,0,0,0,0,0,0,0,0,0,34.95793607,0,54.27513679,50.06132876,75.06854223
SedimentvOTU277,0,0,0,0,0,0,67.71434046,42.75145008,0,0,0,0,33.93354623,0,44.44174962,49.62344941,133.8704331
SedimentvOTU278,0,0,0,0,0,0,0,0,0,0,0,0,64.43305029,57.43686029,79.6420795,95.17199049,138.5846173
SedimentvOTU279,0,0,0,0,0,0,0,0,0,0,0,0,89.72559665,51.60136636,69.15074074,88.98290005,135.9673522
SedimentvOTU280,0,0,0,0,0,0,0,0,0,0,0,0,143.9261385,127.0718057,194.9383299,231.9365293,83.90816683
SedimentvOTU281,0,0,0,0,0,0,0,0,0,0,0,0,41.20445535,46.23481495,0,73.33988665,124.5609483
SedimentvOTU282,213.116717,168.7467661,61.34651439,89.86128526,0,116.2446064,113.8678753,58.98916212,0,510.3057473,417.8266495,1095.897087,0,74.69612108,70.82540234,58.06668632,91.44290273
SedimentvOTU283,0,0,0,0,0,0,54.81814855,0,0,0,0,0,0,0,0,44.10362551,92.13111577
SedimentvOTU284,0,0,0,0,0,0,0,32.34788226,0,0,0,0,126.6303684,65.23868563,55.97694363,54.2038386,92.49824759
SedimentvOTU285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.39378873,79.22294141
SedimentvOTU286,0,0,0,0,0,0,0,0,0,0,0,0,48.05904583,43.56689825,68.61682892,130.9793279,100.353794
SedimentvOTU287,0,0,52.59643494,0,0,0,0,0,0,0,0,0,84.60817654,58.39764116,83.72614691,102.8523672,114.6223215
SedimentvOTU288,0,0,0,0,0,0,0,0,0,0,0,0,75.40072501,0,56.54990976,84.83630981,106.99919
SedimentvOTU289,0,0,0,0,0,0,0,0,0,0,0,0,52.29548458,33.51920598,34.81486246,64.65889965,136.4258681
SedimentvOTU290,0,0,91.56814675,0,0,74.78308113,0,89.57052964,0,69.94496088,63.14023789,0,77.26089487,111.6747219,122.8161741,99.44566615,132.0611866
SedimentvOTU291,0,0,0,0,0,0,0,0,0,0,0,0,91.97193786,0,84.56727091,76.02835089,148.8913783
SedimentvOTU292,0,0,0,0,0,0,104.2968493,54.43831075,0,0,0,0,0,0,0,40.97511831,177.7404335
SedimentvOTU293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.38894182,79.15613888
SedimentvOTU294,0,0,0,0,0,0,0,0,0,0,0,0,71.82422725,44.94205028,61.60533169,78.74930349,114.5263431
SedimentvOTU295,0,0,0,0,0,0,0,0,0,0,0,0,44.74155516,37.83907946,62.1359997,71.28771418,172.3618613
SedimentvOTU296,0,0,0,0,0,0,0,0,0,0,0,0,64.22206214,0,37.1632114,56.54683172,101.9146395
SedimentvOTU297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.76332823,62.30464352,108.9022738
SedimentvOTU298,0,0,0,0,0,0,0,0,0,0,0,0,57.34475889,34.63568354,44.83116139,58.6685333,106.2939431
SedimentvOTU299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.94452574,37.59101169,91.95103021
SedimentvOTU300,0,0,0,0,0,0,0,0,0,0,0,0,32.27501857,0,0,46.93666778,67.26859678
SedimentvOTU301,0,0,0,0,0,0,0,0,0,0,0,0,40.47999521,32.86967303,35.20210384,59.20341292,109.896078
SedimentvOTU302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.72020673,39.83918617,75.65370457
SedimentvOTU303,0,0,0,0,0,0,0,0,0,0,0,0,72.02067144,39.81035867,54.40719377,71.55147081,113.5349591
SedimentvOTU304,0,0,0,0,0,0,0,0,0,0,0,0,39.43091578,32.83633471,44.97163021,68.20806381,94.13386907
SedimentvOTU305,0,0,0,0,0,0,0,0,0,0,0,0,56.98183283,0,52.29993348,44.09469184,134.4033426
SedimentvOTU306,0,0,0,0,0,0,0,0,0,0,0,0,216.0076203,104.5241641,108.8439349,153.3960023,127.680178
SedimentvOTU307,0,0,46.37150704,40.2245192,0,0,0,0,0,0,0,0,96.83352909,68.17230352,72.71107489,94.0343271,113.1354955
SedimentvOTU308,0,0,0,0,0,0,0,0,0,0,0,0,39.07196949,0,36.81512751,49.1826192,88.88826953
SedimentvOTU309,0,0,0,0,0,0,0,0,0,0,0,0,56.71287442,58.29272257,41.57200433,70.71321946,121.3633364
SedimentvOTU310,0,0,0,0,0,0,0,0,0,0,0,0,39.61520577,0,32.65565405,45.41977486,87.17480512
SedimentvOTU311,0,0,0,0,0,0,0,0,0,0,0,0,29.67226842,31.54882537,56.04293682,39.75447758,120.9186137
SedimentvOTU312,0,0,0,0,0,0,0,0,0,0,0,0,54.22654311,56.20504557,59.73164787,73.04404341,92.34919588
SedimentvOTU313,0,0,0,0,0,0,0,0,0,0,0,0,41.91487603,0,50.42320858,71.47265494,79.1451956
SedimentvOTU314,0,0,0,0,0,0,0,0,0,0,0,0,72.01417674,41.02837772,60.25078513,73.74101709,101.627376
SedimentvOTU315,0,0,0,0,0,0,0,0,0,0,0,0,353.7859138,189.1235556,198.9039672,284.4000288,439.1722496
SedimentvOTU316,0,0,0,0,0,0,0,0,0,0,0,0,37.68154076,36.25287678,50.91708498,40.64259461,79.82175235
SedimentvOTU317,0,0,0,0,0,0,0,0,0,0,0,0,57.89340057,0,48.42796312,63.14092583,144.6113826
SedimentvOTU318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.15068478,46.83647524,87.17380276
SedimentvOTU319,0,0,0,0,0,0,0,0,0,0,0,0,0,77.45497286,248.7333421,0,176.4696291
SedimentvOTU320,0,0,0,0,0,0,0,0,0,0,0,0,49.52221298,34.13726592,34.44725231,77.81488056,92.44872283
SedimentvOTU321,0,0,0,0,0,0,0,0,0,0,0,0,48.47610064,0,34.91986652,44.64632726,105.8833069
SedimentvOTU322,0,0,0,0,0,0,0,0,0,0,0,0,45.93789019,42.94605965,42.85320844,54.06957239,85.85533987
SedimentvOTU323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.44994615,55.5585708,103.5469646
SedimentvOTU324,0,0,0,0,0,0,216.9584621,189.0517068,0,0,68.03506343,0,88.09869609,49.69235183,96.21425891,153.2157256,377.4322253
SedimentvOTU325,0,0,0,0,0,0,0,0,0,0,0,0,40.56556048,0,51.44159843,70.56006086,94.80975413
SedimentvOTU326,0,0,0,0,0,0,0,0,0,0,0,0,43.30895944,35.00904147,42.48815606,46.85770599,76.89293362
SedimentvOTU327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.90203809,130.5163974
SedimentvOTU328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.23084631,115.0158557
SedimentvOTU329,0,0,0,0,0,0,0,0,0,0,0,0,78.35417602,0,37.32157551,47.87236978,86.60006732
SedimentvOTU330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.12122786,53.4611373,88.98929072
SedimentvOTU331,0,0,0,0,0,0,0,0,0,0,0,0,87.52199417,59.04595143,71.31453249,93.323934,126.3876586
SedimentvOTU332,0,0,0,0,0,0,0,0,0,0,0,0,58.27943552,61.46379846,66.68134244,71.90978307,169.7538076
SedimentvOTU333,0,0,134.4315073,50.2131178,0,0,109.9484598,149.7138122,0,0,0,0,133.3340934,94.28600236,81.67106101,112.2999849,131.1780676
SedimentvOTU334,0,0,0,0,0,0,0,0,0,0,0,0,36.97274749,0,56.22963001,62.0528597,138.7678319
SedimentvOTU335,0,0,0,0,0,0,0,0,0,0,0,0,0,77.52908871,275.8901091,0,216.0593528
SedimentvOTU336,0,0,0,0,0,0,86.58046754,49.73159941,0,0,0,0,0,0,37.89613821,52.56725365,125.7492493
SedimentvOTU337,0,71.96939911,203.9358282,181.3740254,0,0,163.7404184,187.0690819,0,0,0,0,80.32203724,56.70478346,90.51422088,118.5471487,75.23113302
SedimentvOTU338,0,0,0,0,0,0,73.30220445,47.44975251,0,0,0,0,0,0,31.47504444,35.33509435,130.2123005
SedimentvOTU339,0,0,0,0,0,0,0,0,0,0,0,0,0,89.88092786,102.1629684,56.53284844,89.19755392
SedimentvOTU340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.16345736,93.43727549
SedimentvOTU341,0,0,0,0,0,0,76.5143569,34.12526953,0,0,0,0,41.71487245,0,50.90316843,58.91952266,137.105434
SedimentvOTU342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.46338823,39.35608363,88.88928223
SedimentvOTU343,0,0,0,0,0,0,36.62423019,0,0,0,0,0,0,62.32956556,0,0,72.56541165
SedimentvOTU344,0,0,0,0,0,0,0,0,0,0,0,0,50.70340991,0,37.85227248,54.1258172,90.84910979
SedimentvOTU345,0,0,0,0,0,0,0,0,0,0,0,0,55.68063899,0,64.85770244,74.26975177,124.1483012
SedimentvOTU346,0,0,0,0,0,0,0,0,0,0,0,0,36.35654671,0,40.716895,49.42289681,95.14587898
SedimentvOTU347,0,0,63.75377255,0,0,0,0,70.37221633,0,0,0,0,89.642664,82.44695655,108.201462,95.98556842,109.7655213
SedimentvOTU348,0,0,0,0,0,0,0,39.26118623,0,0,0,0,129.29681,108.6558201,87.28745854,153.8323089,121.0880991
SedimentvOTU349,0,0,0,0,0,0,0,0,0,0,0,0,54.13288935,40.3320901,54.16388405,79.60888647,86.15138486
SedimentvOTU350,0,0,0,0,0,0,0,0,0,0,0,0,68.38113621,56.80456458,53.54300827,92.67783123,116.3383714
SedimentvOTU351,0,0,0,0,0,0,0,0,0,0,0,0,63.16364424,35.63136055,38.21948801,62.78396291,115.1104928
SedimentvOTU352,0,0,0,0,0,0,0,0,0,0,0,0,87.89692871,39.76182337,69.76044237,84.35304873,108.7913365
SedimentvOTU353,0,0,0,0,0,0,0,0,0,0,0,0,70.13476006,0,58.56539468,83.72299737,114.5852859
SedimentvOTU354,0,0,0,0,0,0,0,0,0,0,0,0,93.53509466,52.02877454,78.24430619,115.1328957,121.2292394
SedimentvOTU355,0,0,0,0,0,0,0,0,0,0,0,0,65.2262205,44.16599191,59.84311422,91.28939107,102.7817208
SedimentvOTU356,0,0,0,0,0,0,0,0,0,0,0,0,49.47561779,0,55.83179192,74.61926727,149.9802123
SedimentvOTU357,0,0,0,0,0,0,0,0,0,0,0,0,27.2176782,37.48229034,0,34.73725211,79.30195618
SedimentvOTU358,0,0,0,0,0,0,0,0,0,0,0,0,44.31634459,44.20230223,26.71823097,51.77227987,87.57615147
SedimentvOTU359,0,0,0,0,0,0,0,0,0,0,0,0,90.50412762,73.02041406,90.10884346,101.8653349,135.2354488
SedimentvOTU360,0,0,0,0,0,0,0,0,0,0,0,0,231.2817928,162.4249804,184.9699677,249.5676122,257.4972392
SedimentvOTU361,0,0,0,0,0,0,0,0,0,0,0,0,61.21839303,0,47.73999176,55.2807336,73.19581858
SedimentvOTU362,0,0,0,0,0,0,0,0,0,0,0,0,80.91494416,50.30175357,65.69871964,60.83831346,100.9334754
SedimentvOTU363,0,0,0,0,0,0,0,0,0,0,0,0,41.5658848,0,0,67.51929779,99.99795469
SedimentvOTU364,0,0,193.4288971,0,0,0,98.49409483,161.9691461,0,0,0,0,158.9625332,135.1513952,182.1111558,224.9721429,84.71836584
SedimentvOTU365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.52660814,45.60275378,100.6436181
SedimentvOTU366,0,0,0,0,0,0,0,0,0,0,0,0,0,55.61870721,55.33621215,44.10669708,82.0085779
SedimentvOTU367,0,0,0,0,0,0,0,0,0,0,0,0,58.40887367,0,36.99327672,49.19297425,85.56131407
SedimentvOTU368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.37330564,35.94942937,72.31089531
SedimentvOTU369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.92017453,0,97.79923517
SedimentvOTU370,0,0,0,0,0,0,0,0,0,0,0,0,58.99844542,37.6831305,37.48044646,57.78473268,88.62184889
SedimentvOTU371,0,0,0,52.33614122,0,0,0,0,0,0,0,0,74.8171659,39.1353667,59.16159067,62.32059585,121.8836038
SedimentvOTU372,0,0,0,0,0,0,0,0,0,0,0,0,61.45184358,0,55.81788985,53.62874938,90.60352166
SedimentvOTU373,0,0,0,0,0,0,0,0,0,0,0,0,32.52652387,0,0,43.49335829,85.68426314
SedimentvOTU374,0,0,0,0,0,0,0,0,0,0,0,0,38.1063739,0,0,0,85.55984463
SedimentvOTU375,0,0,0,0,0,0,0,0,0,0,0,0,41.07906798,0,46.35577659,40.65212817,69.06669744
SedimentvOTU376,0,0,0,0,0,0,0,0,0,0,0,0,52.26449835,0,35.99703062,47.64449013,72.63857968
SedimentvOTU377,0,0,106.5127202,0,0,53.42905646,47.6985367,71.17482219,0,0,61.51095769,0,80.61235567,92.22689816,105.2184456,91.82679279,151.4745384
SedimentvOTU378,0,0,0,0,0,0,0,0,0,0,0,0,88.96977471,0,50.08871722,64.64540097,77.74396685
SedimentvOTU379,0,0,0,0,0,0,0,0,0,0,0,0,73.5918532,49.94708941,52.15514018,57.65937671,75.96127151
SedimentvOTU380,0,0,0,0,0,0,0,0,0,0,0,0,42.70603206,0,57.20415413,53.91807118,176.0619276
SedimentvOTU381,0,0,0,0,0,0,0,0,0,0,0,0,52.4976051,0,74.33168857,59.10772775,94.05799571
SedimentvOTU382,0,0,0,0,0,0,201.2680647,151.3066685,0,0,0,0,44.71017655,0,36.35485501,51.38640458,73.40149425
SedimentvOTU383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.45952829,43.80373248,78.21254354
SedimentvOTU384,0,0,0,0,0,0,0,0,0,0,0,0,50.26957088,37.75217885,73.24199632,52.29719716,71.38133918
SedimentvOTU385,84.55646028,185.1222449,246.5179311,92.75070928,0,66.40677721,104.2389674,194.0616562,0,0,0,0,147.7309131,123.3128281,162.0832173,215.554214,131.8866729
SedimentvOTU386,0,0,0,0,0,38.5840336,49.22266646,0,0,0,0,0,0,73.80389691,0,0,66.98024619
SedimentvOTU387,0,0,0,0,0,0,34.23943296,91.5871058,0,0,0,0,0,0,0,30.26882469,65.33792648
SedimentvOTU388,0,0,0,0,0,0,0,0,0,0,0,0,72.04154194,0,75.37383503,116.9084164,131.4328836
SedimentvOTU389,0,0,0,0,0,0,0,0,0,0,0,0,58.40607474,0,57.83359199,53.33512739,112.2021015
SedimentvOTU390,0,0,0,0,0,0,0,0,0,0,0,0,59.41632422,23.31438992,55.6434388,74.25996239,91.39437826
SedimentvOTU391,0,0,0,0,0,0,0,0,0,0,0,0,114.3680487,77.13646803,74.48033028,99.28457552,90.13040852
SedimentvOTU392,0,0,0,0,0,0,0,0,0,0,0,0,67.48550814,51.73733074,58.37472094,91.84529425,85.38532681
SedimentvOTU393,0,0,0,0,0,0,0,0,0,0,0,0,90.49814861,42.83232818,74.20458059,108.9775763,72.39981999
SedimentvOTU394,0,0,79.88495908,0,0,0,44.02810353,172.3146779,138.5624484,0,0,0,330.8672185,349.6917543,397.9334875,390.7500372,100.1236938
SedimentvOTU395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.51557765,74.65092668
SedimentvOTU396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.10905746
SedimentvOTU397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.80562967,44.58397535,95.97605902
SedimentvOTU398,0,0,0,0,0,0,0,0,0,0,0,0,80.48376953,38.07239249,52.31624669,70.89772245,96.34275064
SedimentvOTU399,0,0,0,0,0,0,0,0,0,0,0,0,45.73072114,0,39.86609929,56.50980358,80.95590738
SedimentvOTU400,0,0,0,0,0,0,93.9256013,0,0,0,0,0,0,0,51.18009112,52.88135696,131.0061786
SedimentvOTU401,0,0,0,0,0,0,36.41557216,0,0,0,0,0,0,58.27384835,0,0,99.28245064
SedimentvOTU402,0,0,0,0,0,0,45.01982243,0,0,0,0,0,0,0,0,0,70.54398349
SedimentvOTU403,62.23265739,57.86490612,0,187.8564705,0,50.30896544,0,0,0,58.30411271,0,43.60122008,0,0,26.23487525,0,89.54321874
SedimentvOTU404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.41413715,0,82.6111854
SedimentvOTU405,0,0,0,0,0,0,0,0,0,0,0,0,63.64608517,35.95948295,66.18906803,96.84715648,90.28136782
SedimentvOTU406,0,0,149.7278755,0,0,0,59.07854475,124.5953382,0,0,0,0,121.7415539,91.73036796,107.4900001,175.787978,69.95442112
SedimentvOTU407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.95123421,41.29851919,67.52800092
SedimentvOTU408,0,0,0,0,0,0,0,0,0,0,0,0,41.15994908,35.3761792,51.01943534,69.0438435,73.18546846
SedimentvOTU409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.80009206,101.3703465
SedimentvOTU410,0,0,0,0,0,0,0,0,0,0,0,0,50.47915956,0,37.67722408,69.86920328,80.00367522
SedimentvOTU411,0,0,0,0,0,0,0,0,0,0,0,0,94.67811372,62.23205488,81.92534034,89.81094408,81.62849189
SedimentvOTU412,0,0,0,0,0,0,0,0,0,0,0,0,42.32710093,0,30.82169249,44.81584714,86.92856598
SedimentvOTU413,0,0,0,0,0,0,0,0,0,0,0,0,51.25660684,0,51.32656787,55.31140063,100.2364126
SedimentvOTU414,0,0,0,0,0,0,0,0,0,0,0,0,45.6917903,0,52.6161114,65.92028684,82.02927609
SedimentvOTU415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.44469932,42.05873112,99.10825316
SedimentvOTU416,0,0,0,0,0,0,0,0,0,0,0,0,22.87589484,0,32.97952337,43.61584986,78.72443864
SedimentvOTU417,0,0,0,0,0,0,0,0,0,0,0,0,66.53935928,0,32.48510753,34.82343073,76.96354718
SedimentvOTU418,0,0,0,0,0,0,0,0,0,0,0,0,38.60366333,0,54.52068207,45.81250308,63.49280798
SedimentvOTU419,65.89222808,60.54303867,0,171.69635,0,35.34900379,0,24.11503009,0,54.17253864,41.56878067,0,0,0,0,0,54.13704325
SedimentvOTU420,0,0,0,0,0,0,0,0,0,0,0,0,80.25658573,54.20087918,60.7753927,89.00953892,100.8217548
SedimentvOTU421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3763596,0,71.59307033
SedimentvOTU422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.98607441,77.2276469
SedimentvOTU423,0,0,0,0,0,0,0,0,0,0,0,0,59.49321993,0,52.1244072,55.00709931,71.84074791
SedimentvOTU424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.83735769,42.10643679,83.23720882
SedimentvOTU425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.405988,42.30692454,85.51889881
SedimentvOTU426,0,0,0,0,0,0,0,0,0,0,0,0,54.90205196,40.50021801,49.40204556,64.2185036,108.073774
SedimentvOTU427,0,0,0,0,0,0,0,0,0,0,0,0,37.54014458,0,0,41.10837568,76.40301186
SedimentvOTU428,0,0,0,0,0,0,0,0,0,0,0,0,66.78810116,0,64.06192127,52.56831834,93.5074323
SedimentvOTU429,0,0,0,0,0,0,0,0,0,0,0,0,88.26095155,60.23716908,73.56492254,114.286343,79.06522808
SedimentvOTU430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.13706451,0,56.44796283
SedimentvOTU431,0,0,0,0,0,0,0,0,0,0,0,0,97.60051123,50.21200434,74.33840429,110.0128925,114.1961766
SedimentvOTU432,0,0,0,0,0,0,0,0,0,0,0,0,107.1882541,0,52.06422283,42.94471517,73.28327176
SedimentvOTU433,0,0,113.7967885,0,39.67581596,58.11840856,215.0696816,241.9685403,72.65404582,0,0,0,132.4952006,109.9300255,175.6040647,184.9698737,106.4256819
SedimentvOTU434,0,0,0,0,0,0,0,0,0,0,0,0,37.64583111,0,30.52617036,32.88240395,59.69262778
SedimentvOTU435,0,0,0,0,0,0,0,0,0,0,0,0,62.77830622,35.8838369,58.50525195,87.63682589,110.5312941
SedimentvOTU436,0,0,0,0,0,0,0,0,0,0,0,0,34.23083208,40.98755415,30.63173014,76.32767825,65.42263506
SedimentvOTU437,0,0,0,0,0,0,0,0,0,0,0,0,36.77342963,0,45.37877979,55.77710243,83.91612989
SedimentvOTU438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75045232,68.69146721,77.76137275
